"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election","Mandate.Group","Results","Party.En","Attribute","Attribute.En","Origin","Ideology","Ideology.En","Ideology.Group","Ideology.Group.En","Publisher.En","Pollster.En","Error","Error.abs","week","month","year","Partyid","Pollsterid","Publisherid","Election.Date","DaysLeft","Sample.Error","Mandates.lb","Mandates.ub"
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"שינוי",15,2003,"(10,15]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Yediot Achronot","Geocartography",0,0,"4","01","2003",28,2,10,2003-01-28,19,0.0447213595499958,14,15
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"שס",11,2003,"(10,15]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",0,0,"4","01","2003",29,8,10,2003-01-28,19,0.0447213595499958,10,11
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"האיחוד הלאומי",10,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",3,3,"4","01","2003",3,8,10,2003-01-28,19,0.0447213595499958,9,10
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"שס",10,2003,"(5,10]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Yediot Achronot","Geocartography",-1,1,"4","01","2003",29,2,10,2003-01-28,19,0.0447213595499958,9,10
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"האיחוד הלאומי",9,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Yediot Achronot","Geocartography",2,2,"4","01","2003",3,2,10,2003-01-28,19,0.0447213595499958,8,9
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"מרצ",9,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Yediot Achronot","Geocartography",3,3,"4","01","2003",19,2,10,2003-01-28,19,0.0447213595499958,8,9
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"מרצ",7,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Yediot Achronot","Mina Tsemach",1,1,"4","01","2003",19,8,10,2003-01-28,19,0.0447213595499958,6,7
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"מפדל",6,2003,"(5,10]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Yediot Achronot","Geocartography",0,0,"4","01","2003",18,2,10,2003-01-28,19,0.0447213595499958,5,6
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Yediot Achronot","Geocartography",0,0,"4","01","2003",12,2,10,2003-01-28,19,0.0447213595499958,4,5
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",0,0,"4","01","2003",12,8,10,2003-01-28,19,0.0447213595499958,4,5
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"ישראל בעליה",4,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Yediot Achronot","Geocartography",2,2,"4","01","2003",16,2,10,2003-01-28,19,0.0447213595499958,3,4
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"ישראל בעליה",4,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",2,2,"4","01","2003",16,8,10,2003-01-28,19,0.0447213595499958,3,4
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"מפדל",4,2003,"(1,5]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",-2,2,"4","01","2003",18,8,10,2003-01-28,19,0.0447213595499958,3,4
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"עם אחד",4,2003,"(1,5]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",1,1,"4","01","2003",22,8,10,2003-01-28,19,0.0447213595499958,3,4
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"בלד",3,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Yediot Achronot","Geocartography",0,0,"4","01","2003",1,2,10,2003-01-28,19,0.0447213595499958,2,3
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"בלד",3,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Yediot Achronot","Mina Tsemach",0,0,"4","01","2003",1,8,10,2003-01-28,19,0.0447213595499958,2,3
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"חדש תעל",3,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Yediot Achronot","Geocartography",0,0,"4","01","2003",11,2,10,2003-01-28,19,0.0447213595499958,2,3
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"חדש תעל",3,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Yediot Achronot","Mina Tsemach",0,0,"4","01","2003",11,8,10,2003-01-28,19,0.0447213595499958,2,3
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"עם אחד",2,2003,"(1,5]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Yediot Achronot","Geocartography",-1,1,"4","01","2003",22,2,10,2003-01-28,19,0.0447213595499958,1,2
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"רעם",2,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Yediot Achronot","Geocartography",0,0,"4","01","2003",24,2,10,2003-01-28,19,0.0447213595499958,1,2
2003-01-09,"ידיעות אחרונות","מינה צמח","מדגם",500,"רעם",2,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Yediot Achronot","Mina Tsemach",0,0,"4","01","2003",24,8,10,2003-01-28,19,0.0447213595499958,1,2
2003-01-09,"ידיעות אחרונות","גיאוקרטוגרפיה","מדגם",500,"רשימות שוליים",0,2003,"[0,1]",0,"Marginal Parties","ישן","old","Z","רשימות שוליים","Marginal Parties","רשימות שוליים","Marginal Parties","Yediot Achronot","Geocartography",0,0,"4","01","2003",27,2,10,2003-01-28,19,0.0447213595499958,0,0
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"הליכוד",31,2003,"(30,50]",38,"Likud","ישן","old","A","ימין","Right","ימין","right","Unknown","Raffi Smit",-7,7,"3","01","2003",5,15,12,2003-01-28,20,0.0447213595499958,29,32
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"העבודה",21,2003,"(20,30]",19,"HaAvoda","ישן","old","B","מרכז-שמאל","Center-Left","שמאל","left","Unknown","Raffi Smit",2,2,"3","01","2003",8,15,12,2003-01-28,20,0.0447213595499958,20,21
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"שינוי",16,2003,"(15,20]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Unknown","Raffi Smit",1,1,"3","01","2003",28,15,12,2003-01-28,20,0.0447213595499958,15,16
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"שס",10,2003,"(5,10]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Unknown","Raffi Smit",-1,1,"3","01","2003",29,15,12,2003-01-28,20,0.0447213595499958,9,10
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"מרצ",8,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Unknown","Raffi Smit",2,2,"3","01","2003",19,15,12,2003-01-28,20,0.0447213595499958,7,8
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"האיחוד הלאומי",7,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Unknown","Raffi Smit",0,0,"3","01","2003",3,15,12,2003-01-28,20,0.0447213595499958,6,7
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Unknown","Raffi Smit",0,0,"3","01","2003",12,15,12,2003-01-28,20,0.0447213595499958,4,5
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"מפדל",4,2003,"(1,5]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Unknown","Raffi Smit",-2,2,"3","01","2003",18,15,12,2003-01-28,20,0.0447213595499958,3,4
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"רשימות שוליים",4,2003,"(1,5]",0,"Marginal Parties","ישן","old","Z","רשימות שוליים","Marginal Parties","רשימות שוליים","Marginal Parties","Unknown","Raffi Smit",4,4,"3","01","2003",27,15,12,2003-01-28,20,0.0447213595499958,3,4
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"בלד",3,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Unknown","Raffi Smit",0,0,"3","01","2003",1,15,12,2003-01-28,20,0.0447213595499958,2,3
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"חדש תעל",3,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Unknown","Raffi Smit",0,0,"3","01","2003",11,15,12,2003-01-28,20,0.0447213595499958,2,3
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"ישראל בעליה",3,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Unknown","Raffi Smit",1,1,"3","01","2003",16,15,12,2003-01-28,20,0.0447213595499958,2,3
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"רעם",3,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Unknown","Raffi Smit",1,1,"3","01","2003",24,15,12,2003-01-28,20,0.0447213595499958,2,3
2003-01-08,"לא ידוע","רפי סמית","מדגם",500,"עם אחד",2,2003,"(1,5]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Unknown","Raffi Smit",-1,1,"3","01","2003",22,15,12,2003-01-28,20,0.0447213595499958,1,2
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"הליכוד",27,2003,"(20,30]",38,"Likud","ישן","old","A","ימין","Right","ימין","right","Haretz","Camille Fuchs",-11,11,"2","01","2003",5,14,8,2003-01-28,21,0.0447213595499958,25,28
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"העבודה",24,2003,"(20,30]",19,"HaAvoda","ישן","old","B","מרכז-שמאל","Center-Left","שמאל","left","Haretz","Camille Fuchs",5,5,"2","01","2003",8,14,8,2003-01-28,21,0.0447213595499958,22,25
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"שינוי",17,2003,"(15,20]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Haretz","Camille Fuchs",2,2,"2","01","2003",28,14,8,2003-01-28,21,0.0447213595499958,16,17
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"שס",13,2003,"(10,15]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Haretz","Camille Fuchs",2,2,"2","01","2003",29,14,8,2003-01-28,21,0.0447213595499958,12,13
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"האיחוד הלאומי",9,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Haretz","Camille Fuchs",2,2,"2","01","2003",3,14,8,2003-01-28,21,0.0447213595499958,8,9
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"מרצ",8,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",2,2,"2","01","2003",19,14,8,2003-01-28,21,0.0447213595499958,7,8
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Haretz","Camille Fuchs",0,0,"2","01","2003",12,14,8,2003-01-28,21,0.0447213595499958,4,5
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"חדש תעל",4,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",1,1,"2","01","2003",11,14,8,2003-01-28,21,0.0447213595499958,3,4
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"מפדל",4,2003,"(1,5]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Haretz","Camille Fuchs",-2,2,"2","01","2003",18,14,8,2003-01-28,21,0.0447213595499958,3,4
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"ישראל בעליה",3,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Haretz","Camille Fuchs",1,1,"2","01","2003",16,14,8,2003-01-28,21,0.0447213595499958,2,3
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"בלד",2,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",-1,1,"2","01","2003",1,14,8,2003-01-28,21,0.0447213595499958,1,2
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"עם אחד",2,2003,"(1,5]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Haretz","Camille Fuchs",-1,1,"2","01","2003",22,14,8,2003-01-28,21,0.0447213595499958,1,2
2003-01-07,"הארץ","קמיל פוקס","מדגם",500,"רעם",2,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",0,0,"2","01","2003",24,14,8,2003-01-28,21,0.0447213595499958,1,2
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"הליכוד",33,2003,"(30,50]",38,"Likud","ישן","old","A","ימין","Right","ימין","right","Walla","Market Watch",-5,5,"2","01","2003",5,10,9,2003-01-28,21,0.0447213595499958,31,34
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"העבודה",20,2003,"(15,20]",19,"HaAvoda","ישן","old","B","מרכז-שמאל","Center-Left","שמאל","left","Walla","Market Watch",1,1,"2","01","2003",8,10,9,2003-01-28,21,0.0447213595499958,19,20
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"שינוי",14,2003,"(10,15]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Walla","Market Watch",-1,1,"2","01","2003",28,10,9,2003-01-28,21,0.0447213595499958,13,14
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"שס",10,2003,"(5,10]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Walla","Market Watch",-1,1,"2","01","2003",29,10,9,2003-01-28,21,0.0447213595499958,9,10
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"האיחוד הלאומי",9,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Walla","Market Watch",2,2,"2","01","2003",3,10,9,2003-01-28,21,0.0447213595499958,8,9
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"מרצ",9,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Walla","Market Watch",3,3,"2","01","2003",19,10,9,2003-01-28,21,0.0447213595499958,8,9
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Walla","Market Watch",0,0,"2","01","2003",12,10,9,2003-01-28,21,0.0447213595499958,4,5
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"ישראל בעליה",4,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Walla","Market Watch",2,2,"2","01","2003",16,10,9,2003-01-28,21,0.0447213595499958,3,4
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"בלד",3,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Walla","Market Watch",0,0,"2","01","2003",1,10,9,2003-01-28,21,0.0447213595499958,2,3
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"חדש תעל",3,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Walla","Market Watch",0,0,"2","01","2003",11,10,9,2003-01-28,21,0.0447213595499958,2,3
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"מפדל",3,2003,"(1,5]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Walla","Market Watch",-3,3,"2","01","2003",18,10,9,2003-01-28,21,0.0447213595499958,2,3
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"רעם",3,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Walla","Market Watch",1,1,"2","01","2003",24,10,9,2003-01-28,21,0.0447213595499958,2,3
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"עם אחד",2,2003,"(1,5]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Walla","Market Watch",-1,1,"2","01","2003",22,10,9,2003-01-28,21,0.0447213595499958,1,2
2003-01-07,"וואלה","מרקט ווטש","מדגם",500,"רשימות שוליים",1,2003,"[0,1]",0,"Marginal Parties","ישן","old","Z","רשימות שוליים","Marginal Parties","רשימות שוליים","Marginal Parties","Walla","Market Watch",1,1,"2","01","2003",27,10,9,2003-01-28,21,0.0447213595499958,0,1
2003-01-03,"הארץ","הגל החדש","מדגם",500,"הליכוד",34,2003,"(30,50]",38,"Likud","ישן","old","A","ימין","Right","ימין","right","Haretz","Hagal Hachadash",-4,4,"5","01","2003",5,3,8,2003-01-28,25,0.0447213595499958,32,35
2003-01-03,"הארץ","הגל החדש","מדגם",500,"העבודה",21,2003,"(20,30]",19,"HaAvoda","ישן","old","B","מרכז-שמאל","Center-Left","שמאל","left","Haretz","Hagal Hachadash",2,2,"5","01","2003",8,3,8,2003-01-28,25,0.0447213595499958,20,21
2003-01-03,"הארץ","הגל החדש","מדגם",500,"שינוי",12,2003,"(10,15]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Haretz","Hagal Hachadash",-3,3,"5","01","2003",28,3,8,2003-01-28,25,0.0447213595499958,11,12
2003-01-03,"הארץ","הגל החדש","מדגם",500,"האיחוד הלאומי",9,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Haretz","Hagal Hachadash",2,2,"5","01","2003",3,3,8,2003-01-28,25,0.0447213595499958,8,9
2003-01-03,"הארץ","הגל החדש","מדגם",500,"שס",9,2003,"(5,10]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Haretz","Hagal Hachadash",-2,2,"5","01","2003",29,3,8,2003-01-28,25,0.0447213595499958,8,9
2003-01-03,"הארץ","הגל החדש","מדגם",500,"מרצ",8,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Haretz","Hagal Hachadash",2,2,"5","01","2003",19,3,8,2003-01-28,25,0.0447213595499958,7,8
2003-01-03,"הארץ","הגל החדש","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Haretz","Hagal Hachadash",0,0,"5","01","2003",12,3,8,2003-01-28,25,0.0447213595499958,4,5
2003-01-03,"הארץ","הגל החדש","מדגם",500,"רעם",5,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Haretz","Hagal Hachadash",3,3,"5","01","2003",24,3,8,2003-01-28,25,0.0447213595499958,4,5
2003-01-03,"הארץ","הגל החדש","מדגם",500,"ישראל בעליה",4,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Haretz","Hagal Hachadash",2,2,"5","01","2003",16,3,8,2003-01-28,25,0.0447213595499958,3,4
2003-01-03,"הארץ","הגל החדש","מדגם",500,"מפדל",4,2003,"(1,5]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Haretz","Hagal Hachadash",-2,2,"5","01","2003",18,3,8,2003-01-28,25,0.0447213595499958,3,4
2003-01-03,"הארץ","הגל החדש","מדגם",500,"בלד",3,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Haretz","Hagal Hachadash",0,0,"5","01","2003",1,3,8,2003-01-28,25,0.0447213595499958,2,3
2003-01-03,"הארץ","הגל החדש","מדגם",500,"חדש תעל",3,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Haretz","Hagal Hachadash",0,0,"5","01","2003",11,3,8,2003-01-28,25,0.0447213595499958,2,3
2003-01-03,"הארץ","הגל החדש","מדגם",500,"עם אחד",2,2003,"(1,5]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Haretz","Hagal Hachadash",-1,1,"5","01","2003",22,3,8,2003-01-28,25,0.0447213595499958,1,2
2003-01-03,"הארץ","הגל החדש","מדגם",500,"רשימות שוליים",2,2003,"(1,5]",0,"Marginal Parties","ישן","old","Z","רשימות שוליים","Marginal Parties","רשימות שוליים","Marginal Parties","Haretz","Hagal Hachadash",2,2,"5","01","2003",27,3,8,2003-01-28,25,0.0447213595499958,1,2
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"הליכוד",34,2003,"(30,50]",38,"Likud","ישן","old","A","ימין","Right","ימין","right","Haretz","Geocartography",-4,4,"4","01","2003",5,2,8,2003-01-28,26,0.0447213595499958,32,35
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"העבודה",22,2003,"(20,30]",19,"HaAvoda","ישן","old","B","מרכז-שמאל","Center-Left","שמאל","left","Haretz","Geocartography",3,3,"4","01","2003",8,2,8,2003-01-28,26,0.0447213595499958,21,22
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"שינוי",13,2003,"(10,15]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Haretz","Geocartography",-2,2,"4","01","2003",28,2,8,2003-01-28,26,0.0447213595499958,12,13
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"שס",10,2003,"(5,10]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Haretz","Geocartography",-1,1,"4","01","2003",29,2,8,2003-01-28,26,0.0447213595499958,9,10
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"מרצ",9,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Haretz","Geocartography",3,3,"4","01","2003",19,2,8,2003-01-28,26,0.0447213595499958,8,9
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"האיחוד הלאומי",8,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Haretz","Geocartography",1,1,"4","01","2003",3,2,8,2003-01-28,26,0.0447213595499958,7,8
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Haretz","Geocartography",0,0,"4","01","2003",12,2,8,2003-01-28,26,0.0447213595499958,4,5
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"ישראל בעליה",5,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Haretz","Geocartography",3,3,"4","01","2003",16,2,8,2003-01-28,26,0.0447213595499958,4,5
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"מפדל",5,2003,"(1,5]",6,"Mafdal","ישן","old","F","ימין","Right","ימין","right","Haretz","Geocartography",-1,1,"4","01","2003",18,2,8,2003-01-28,26,0.0447213595499958,4,5
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"בלד",3,2003,"(1,5]",3,"Balad","ישן","old","I","שמאל","Left","שמאל","left","Haretz","Geocartography",0,0,"4","01","2003",1,2,8,2003-01-28,26,0.0447213595499958,2,3
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"חדש תעל",3,2003,"(1,5]",3,"Hadash Taal","איחוד","combined","J-K","שמאל","Left","שמאל","left","Haretz","Geocartography",0,0,"4","01","2003",11,2,8,2003-01-28,26,0.0447213595499958,2,3
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"רעם",2,2003,"(1,5]",2,"Raam","ישן","old","L","שמאל","Left","שמאל","left","Haretz","Geocartography",0,0,"4","01","2003",24,2,8,2003-01-28,26,0.0447213595499958,1,2
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"עם אחד",1,2003,"[0,1]",3,"Am Ehad","ישן","old","M","ימין","Right","ימין","right","Haretz","Geocartography",-2,2,"4","01","2003",22,2,8,2003-01-28,26,0.0447213595499958,0,1
2003-01-02,"הארץ","גיאוקרטוגרפיה","מדגם",500,"רשימות שוליים",0,2003,"[0,1]",0,"Marginal Parties","ישן","old","Z","רשימות שוליים","Marginal Parties","רשימות שוליים","Marginal Parties","Haretz","Geocartography",0,0,"4","01","2003",27,2,8,2003-01-28,26,0.0447213595499958,0,0
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"הליכוד",32,2003,"(30,50]",38,"Likud","ישן","old","A","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",-6,6,"4","01","2003",5,8,10,2003-01-28,26,0.0447213595499958,30,33
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"העבודה",22,2003,"(20,30]",19,"HaAvoda","ישן","old","B","מרכז-שמאל","Center-Left","שמאל","left","Yediot Achronot","Mina Tsemach",3,3,"4","01","2003",8,8,10,2003-01-28,26,0.0447213595499958,21,22
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"שינוי",17,2003,"(15,20]",15,"Shinuy","חדש","new","C","מרכז-ימין","Center","ימין","right","Yediot Achronot","Mina Tsemach",2,2,"4","01","2003",28,8,10,2003-01-28,26,0.0447213595499958,16,17
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"שס",10,2003,"(5,10]",11,"Shas","ישן","old","D","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",-1,1,"4","01","2003",29,8,10,2003-01-28,26,0.0447213595499958,9,10
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"האיחוד הלאומי",8,2003,"(5,10]",7,"HaYihud Haleumi","ישן","old","E","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",1,1,"4","01","2003",3,8,10,2003-01-28,26,0.0447213595499958,7,8
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"מרצ",8,2003,"(5,10]",6,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Yediot Achronot","Mina Tsemach",2,2,"4","01","2003",19,8,10,2003-01-28,26,0.0447213595499958,7,8
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"יהדות התורה",5,2003,"(1,5]",5,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",0,0,"4","01","2003",12,8,10,2003-01-28,26,0.0447213595499958,4,5
2003-01-02,"ידיעות אחרונות","מינה צמח","מדגם",500,"ישראל בעליה",4,2003,"(1,5]",2,"Israel BeAliya","ישן","old","N","ימין","Right","ימין","right","Yediot Achronot","Mina Tsemach",2,2,"4","01","2003",16,8,10,2003-01-28,26,0.0447213595499958,3,4
